wavelength,Filter A,Filter B,Radiation A,Radiation B,Radiation C,normalized_radiation_A,normalized_radiation_B,normalized_radiation_C
21850,,5.64614,0.0,0.028341108585514373,0.16375087438703087,,7.274945745863779e-06,0.0001432694700205064
21860,,5.64614,0.0,0.028296897606247134,0.1635360430174981,,7.263597125728818e-06,0.00014308150903054553
21870,,5.64614,0.0,0.028252771815052983,0.1633215452703681,,7.252270372720474e-06,0.00014289383993462806
21880,,5.577582,0.0,0.02820873101767446,0.16310738057309174,,7.1530423411198155e-06,0.00014270646223181737
21890,,5.577582,0.0,0.028164775020362534,0.16289354835410974,,7.141896178262601e-06,0.00014251937542204284
21900,,5.577582,0.0,0.028120903629874912,0.16268004804285105,,7.130771469620971e-06,0.00014233257900609852
21910,,5.577582,0.0,0.02807711665347475,0.16246687906973212,,7.119668166321587e-06,0.00014214607248564244
21920,,5.577582,0.0,0.028033413898928994,0.1622540408661549,,7.108586219618862e-06,0.0001419598553631949
21930,,5.577582,0.0,0.027989795174507025,0.16204153286450587,,7.0975255808946144e-06,0.0001417739271421375
21940,,5.577582,0.0,0.027946260288979084,0.16182935449815433,,7.086486201657667e-06,0.00014158828732671182
21950,,5.577582,0.0,0.027902809051614994,0.1616175052014518,,7.075468033543523e-06,0.00014140293542201876
21960,,5.577582,0.0,0.027859441272182466,0.16140598440972978,,7.064471028313942e-06,0.00014121787093401665
21970,,5.577582,0.0,0.027816156760945746,0.16119479155929878,,7.053495137856588e-06,0.00014103309336952038
21980,,5.465188,0.0,0.027772955328664257,0.16098392608744733,,6.900625901080152e-06,0.00014084860223620053
21990,,5.465188,0.0,0.02772983678659098,0.16077338743243963,,6.889912423716055e-06,0.0001406643970425813
22000,,5.465188,0.0,0.027686800946471128,0.16056317503351558,,6.879219494948073e-06,0.00014048047729804054
22010,,5.465188,0.0,0.02764384762054067,0.16035328833088794,,6.868547068123284e-06,0.00014029684251280734
22020,,5.465188,0.0,0.02760097662152488,0.16014372676574237,,6.857895096710354e-06,0.00014011349219796192
22030,,5.465188,0.0,0.027558187762636986,0.1599344897802349,,6.8472635342991785e-06,0.00013993042586543354
22040,,5.465188,0.0,0.02751548085757662,0.15972557681749128,,6.836652334600514e-06,0.00013974764302799998
22050,,5.465188,0.0,0.027472855720528502,0.15951698732160544,,6.826061451445644e-06,0.00013956514319928592
22060,,5.465188,0.0,0.027430312166160997,0.15930872073763797,,6.815490838786017e-06,0.00013938292589376196
22070,,5.357489,0.0,0.027387850009624688,0.15910077651161508,,6.670839797321202e-06,0.00013920099062674342
22080,,5.357489,0.0,0.02734546906655095,0.15889315409052696,,6.6605171001542115e-06,0.0001390193369143891
22090,,5.357489,0.0,0.027303169153050658,0.15868585292232648,,6.650214139304717e-06,0.00013883796427370006
22100,,5.357489,0.0,0.027260950085712596,0.15847887245592776,,6.639930870099374e-06,0.00013865687222251838
22110,,5.357489,0.0,0.027218811681602288,0.15827221214120518,,6.629667247980958e-06,0.00013847606027952628
22120,,5.357489,0.0,0.027176753758260473,0.15806587142899173,,6.6194232285079916e-06,0.00013829552796424467
22130,,5.357489,0.0,0.027134776133701674,0.157859849771077,,6.6091987673544e-06,0.0001381152747970315
22140,,5.357489,0.0,0.027092878626413006,0.15765414662020755,,6.59899382030921e-06,0.0001379353002990819
22150,,5.357489,0.0,0.027051061055352606,0.15744876143008363,,6.5888083432761825e-06,0.00013775560399242545
22160,,5.218944,0.0,0.027009323239948372,0.15724369365535903,,6.408518191900533e-06,0.00013757618539992597
22170,,5.218944,0.0,0.026967665000096574,0.15703894275163907,,6.398633916550089e-06,0.00013739704404527986
22180,,5.218944,0.0,0.02692608615616051,0.15683450817547998,,6.388768479515801e-06,0.00013721817945301542
22190,,5.218944,0.0,0.026884586528969044,0.15663038938438623,,6.378921838285626e-06,0.00013703959114849066
22200,,5.218944,0.0,0.026843165939815436,0.15642658583681093,,6.36909395045771e-06,0.00013686127865789353
22210,,5.218944,0.0,0.026801824210455866,0.15622309699215295,,6.359284773740036e-06,0.00013668324150823942
22220,,5.218944,0.0,0.026760561163108064,0.1560199223107562,,6.3494942659501e-06,0.00013650547922737063
22230,,5.218944,0.0,0.0267193766204501,0.15581706125390835,,6.339722385014619e-06,0.0001363279913439551
22240,,5.218944,0.0,0.0266782704056189,0.155614513283839,,6.3299690889691896e-06,0.000136150777387485
22250,,5.218944,0.0,0.026637242342209044,0.155412277863719,,6.3202343359579915e-06,0.00013597383688827592
22260,,5.061532,0.0,0.02659629225427132,0.15521035445765816,,6.120182400870043e-06,0.000135797169377465
22270,,5.061532,0.0,0.026555419966311514,0.15500874253070498,,6.110777110273015e-06,0.00013562077438701063
22280,,5.061532,0.0,0.026514625303289033,0.1548074415488444,,6.101389682270169e-06,0.00013544465144969055
22290,,5.061532,0.0,0.026473908090615547,0.15460645097899664,,6.092020076686267e-06,0.00013526880009910082
22300,,5.061532,0.0,0.02643326815415379,0.1544057702890163,,6.082668253449861e-06,0.00013509321986965498
22310,,5.061532,0.0,0.026392705320216127,0.15420539894769014,,6.073334172592976e-06,0.00013491791029658211
22320,,5.061532,0.0,0.026352219415563392,0.1540053364247367,,6.064017794250835e-06,0.00013474287091592662
22330,,5.061532,0.0,0.026311810267403396,0.15380558219080384,,6.054719078661512e-06,0.00013456810126454588
22340,,5.061532,0.0,0.026271477703389907,0.1536061357174686,,6.0454379861657086e-06,0.00013439360088011028
22350,,5.061532,0.0,0.02623122155162104,0.1534069964772345,,6.036174477206372e-06,0.00013421936930110086
22360,,4.915058,0.0,0.02619104164063825,0.1532081639435314,,5.852517222048216e-06,0.00013404540606680907
22370,,4.915058,0.0,0.026150937799424918,0.1530096375907135,,5.843555821253559e-06,0.00013387171071733512
22380,,4.915058,0.0,0.02611090985740503,0.15281141689405772,,5.834611380507412e-06,0.00013369828279358645
22390,,4.915058,0.0,0.02607095764444201,0.15261350132976295,,5.825683861791921e-06,0.00013352512183727728
22400,,4.915058,0.0,0.0260310809908374,0.1524158903749482,,5.816773227187129e-06,0.00013335222739092677
22410,,4.915058,0.0,0.02599127972732959,0.1522185835076516,,5.807879438870696e-06,0.00013317959899785832
22420,,4.915058,0.0,0.025951553685092565,0.15202158020682863,,5.799002459117615e-06,0.0001330072362021978
22430,,4.915058,0.0,0.02591190269573468,0.15182487995235128,,5.7901422502999475e-06,0.00013283513854887315
22440,,4.915058,0.0,0.025872326591297304,0.15162848222500594,,5.781298774886511e-06,0.0001326633055836122
22450,,4.914893,0.0,0.025832825204253698,0.15143238650649293,,5.772278211792617e-06,0.00013249173685294242
22460,,4.914893,0.0,0.025793398367507717,0.15123659227942418,,5.76346838673828e-06,0.0001323204319041889
22470,,4.914893,0.0,0.025754045914392537,0.1510410990273228,,5.754675182514534e-06,0.0001321493902854739
22480,,4.914893,0.0,0.02571476767866944,0.15084590623462094,,5.745898561975765e-06,0.00013197861154571513
22490,,4.914893,0.0,0.025675563494526578,0.15065101338665868,,5.737138488071742e-06,0.00013180809523462452
22500,,4.914893,0.0,0.025636433196577803,0.15045641996968295,,5.7283949238473595e-06,0.00013163784090270748
22510,,4.914893,0.0,0.025597376619861327,0.15026212547084578,,5.719667832442328e-06,0.00013146784810126139
22520,,4.914893,0.0,0.025558393599838594,0.15006812937820296,,5.710957177090932e-06,0.0001312981163823742
22530,,4.914893,0.0,0.025519483972393037,0.1498744311807131,,5.702262921121748e-06,0.00013112864529892396
22540,,4.914893,0.0,0.025480647573828803,0.1496810303682355,,5.693585027957361e-06,0.0001309594344045765
22550,,4.763895,0.0,0.02544188424086966,0.1494879264315297,,5.510268168968119e-06,0.00013079048325378558
22560,,4.763895,0.0,0.025403193810657674,0.14929511886225302,,5.501888496927229e-06,0.0001306217914017902
22570,,4.763895,0.0,0.025364576120752113,0.14910260715296061,,5.4935245791674e-06,0.000130453358404615
22580,,4.763895,0.0,0.0253260310091281,0.14891039079710247,,5.485176380596874e-06,0.00013028518381906758
22590,,4.763895,0.0,0.02528755831417562,0.14871846928902346,,5.476843866213741e-06,0.00013011726720273838
22600,,4.763895,0.0,0.025249157874698135,0.14852684212396092,,5.468527001105641e-06,0.00012994960811399877
22610,,4.763895,0.0,0.025210829529911518,0.14833550879804422,,5.460225750449542e-06,0.00012978220611200057
22620,,4.763895,0.0,0.025172573119442865,0.1481444688082927,,5.451940079511469e-06,0.0001296150607566742
22630,,4.763895,0.0,0.025134388483329186,0.14795372165261425,,5.44366995364623e-06,0.00012944817160872755
22640,,4.763895,0.0,0.025096275462016406,0.1477632668298046,,5.435415338297196e-06,0.00012928153822964529
22650,,4.702384,0.0,0.02505823389635807,0.1475731038395453,,5.357100969551117e-06,0.00012911516018168707
22660,,4.702384,0.0,0.025020263627614246,0.1470032207717772,,5.34898345558972e-06,0.00012861655615652734
22670,,4.702384,0.0,0.02498236449745029,0.1468141287624453,,5.340881150064669e-06,0.00012845111513483203
22680,,4.702384,0.0,0.02494453634793575,0.14662532634141004,,5.332794019212637e-06,0.0001282859274807107
22690,,4.702384,0.0,0.02490677902154315,0.14643681301316466,,5.324722029356447e-06,0.0001281209927606329
22700,,4.702384,0.0,0.024869092361146913,0.14624858828307946,,5.31666514690484e-06,0.00012795631054183558
22710,,4.702384,0.0,0.02483147621002211,0.14606065165740054,,5.3086233383522124e-06,0.00012779188039232185
22720,,4.702384,0.0,0.024793930411843395,0.14587300264324793,,5.3005965702783864e-06,0.00012762770188085956
22730,,4.702384,0.0,0.02475645481068384,0.14568564074861487,,5.292584809348357e-06,0.00012746377457698043
22740,,4.702384,0.0,0.024719049251013744,0.14549856548236592,,5.284588022312045e-06,0.00012730009805097858
22750,,4.477696,0.0,0.024681713577699622,0.14531177635423614,,5.02448085223766e-06,0.00012713667187390978
22760,,4.477696,0.0,0.024644447636002858,0.14512527287482904,,5.016894587616828e-06,0.0001269734956175896
22770,,4.477696,0.0,0.02460725127157884,0.14493905455561606,,5.009322486910247e-06,0.00012681056885459292
22780,,4.477696,0.0,0.024570124330475677,0.14475312090893472,,5.001764518777777e-06,0.00012664789115825247
22790,,4.477696,0.0,0.024533066659133004,0.1445674714479867,,4.994220651958984e-06,0.00012648546210265702
22800,,4.477696,0.0,0.02449607810438108,0.14438210568683807,,4.986690855272951e-06,0.0001263232812626516
22810,,4.477696,0.0,0.024459158513439484,0.14419702314041605,,4.979175097618016e-06,0.00012616134821383465
22820,,4.477696,0.0,0.024422307733916127,0.1440122233245094,,4.971673347971572e-06,0.0001259996625325585
22830,,4.477696,0.0,0.024385525613806015,0.14382770575576553,,4.964185575389812e-06,0.00012583822379592664
22840,,4.477696,0.0,0.02434881200149032,0.14364346995169042,,4.95671174900754e-06,0.00012567703158179375
22850,,4.394824,0.0,0.02431216674573506,0.14345951543064617,,4.857652408705973e-06,0.00012551608546876357
22860,,4.394824,0.0,0.02427558969569024,0.1432758417118507,,4.8503441915029655e-06,0.00012535538503618862
22870,,4.394824,0.0,0.02423908070088859,0.14309244831537582,,4.8430495719656595e-06,0.0001251949298641685
22880,,4.394824,0.0,0.02420263961124447,0.14290933476214535,,4.835768520106443e-06,0.00012503471953354824
22890,,4.394824,0.0,0.024166266277052935,0.14272650057393513,,4.828501006013764e-06,0.00012487475362591837
22900,,4.394824,0.0,0.024129960548988458,0.14254394527337053,,4.8212469998518835e-06,0.00012471503172361263
22910,,4.394824,0.0,0.024093722278104003,0.14236166838392547,,4.814006471860683e-06,0.0001245555534097072
22920,,4.394824,0.0,0.02405755131582987,0.14217966942992105,,4.8067793923554405e-06,0.00012439631826801953
22930,,4.394824,0.0,0.02402144751397267,0.1419979479365246,,4.799565731726619e-06,0.0001242373258831074
22940,,4.394824,0.0,0.023985410724714135,0.14181650342974753,,4.792365460439631e-06,0.00012407857584026706
22950,,4.374605,0.0,0.023949440800610226,0.14163533543644444,,4.76316366855642e-06,0.00012392006772553256
22960,,4.374605,0.0,0.023913537594589977,0.1414544434843121,,4.756023090706435e-06,0.0001237618011256748
22970,,4.374605,0.0,0.023877700959954378,0.1412738271018875,,4.748895752848289e-06,0.00012360377562819968
22980,,4.374605,0.0,0.02384193075037547,0.14109348581854692,,4.741781625879673e-06,0.00012344599082134754
22990,,4.374605,0.0,0.0238062268198951,0.14091341916450406,,4.734680680771826e-06,0.0001232884462940914
23000,,4.374605,0.0,0.02377058902292407,0.14073362667080977,,4.727592888569368e-06,0.00012313114163613664
23010,,4.374605,0.0,0.02373501721424092,0.14055410786934938,,4.720518220390055e-06,0.00012297407643791877
23020,,4.374605,0.0,0.023699511248990984,0.1403748622928421,,4.713456647424593e-06,0.00012281725029060294
23030,,4.374605,0.0,0.023664070982685373,0.14019588947484005,,4.7064081409364346e-06,0.00012266066278608296
23040,,4.374605,0.0,0.02362869627119976,0.1400171889497257,,4.699372672261541e-06,0.00012250431351697917
23050,,4.442058,0.0,0.023593386970773633,0.13983876025271214,,4.764702596373039e-06,0.0001223482020766386
23060,,4.442058,0.0,0.023558142938008904,0.13966060291983992,,4.7575850369217916e-06,0.00012219232805913235
23070,,4.442058,0.0,0.02352296402986932,0.13948271648797744,,4.7504806294385475e-06,0.00012203669105925571
23080,,4.442058,0.0,0.02348785010367899,0.13930510049481865,,4.7433893451098e-06,0.00012188129067252629
23090,,4.442058,0.0,0.023452801017121702,0.1391277544788817,,4.736311155194682e-06,0.00012172612649518284
23100,,4.442058,0.0,0.0234178166282397,0.138950677979508,,4.729246031024715e-06,0.00012157119812418437
23110,,4.442058,0.0,0.02338289679543279,0.1387738705368608,,4.722193944003631e-06,0.00012141650515720897
23120,,4.442058,0.0,0.023348041377457284,0.13859733169192345,,4.715154865607159e-06,0.00012126204719265223
23130,,4.442058,0.0,0.02331325023342494,0.1384210609864987,,4.708128767382812e-06,0.00012110782382962667
23140,,4.442058,0.0,0.023278523222802085,0.13824505796320702,,4.701115620949705e-06,0.00012095383466796023
23150,,4.491819,0.0,0.023243860205408473,0.13806932216548523,,4.746700005475269e-06,0.0001208000793081951
23160,,4.491819,0.0,0.023209261041416376,0.13789385313758512,,4.739634404045068e-06,0.00012064655735158652
23170,,4.491819,0.0,0.023174725591349532,0.1377186504245725,,4.732581813831019e-06,0.00012049326840010192
23180,,4.491819,0.0,0.02314025371608221,0.13754371357232545,,4.725542206421831e-06,0.00012034021205641944
23190,,4.491819,0.0,0.023105845276838184,0.13736904212753331,,4.718515553477583e-06,0.00012018738792392694
23200,,4.491819,0.0,0.023071500135189736,0.13719463563769507,,4.711501826729528e-06,0.00012003479560672072
23210,,4.491819,0.0,0.02303721815305672,0.13702049365111846,,4.704500997979893e-06,0.00011988243470960465
23220,,4.491819,0.0,0.023002999192705494,0.13684661571691786,,4.697513039101672e-06,0.00011973030483808836
23230,,4.491819,0.0,0.022968843116748065,0.13667300138501406,,4.6905379220384396e-06,0.000119578405598387
23240,,4.491819,0.0,0.022934749788140994,0.136499650206132,,4.683575618804135e-06,0.00011942673659741934
23250,,4.491819,0.0,0.022900719070184507,0.13632656173179994,,4.6766261014828765e-06,0.00011927529744280694
23260,,4.4478,0.0,0.022866750826521492,0.13615373551434798,,4.623927245591394e-06,0.00011912408774287295
23270,,4.4478,0.0,0.02283284492113652,0.13598117110690672,,4.617071070838565e-06,0.00011897310710664087
23280,,4.4478,0.0,0.022799001218354927,0.1358088680634061,,4.61022747418722e-06,0.00011882235514383361
23290,,4.4478,0.0,0.022765219582841802,0.13563682593857387,,4.603396428271042e-06,0.000118671831464872
23300,,4.4478,0.0,0.022731499879601106,0.1354650442879345,,4.596577905792236e-06,0.00011852153568087402
23310,,4.4478,0.0,0.022697841973974585,0.13529352266780775,,4.5897718795213105e-06,0.0001183714674036535
23320,,4.4478,0.0,0.022664245731641018,0.13512226063530727,,4.582978322296927e-06,0.00011822162624571875
23330,,4.4478,0.0,0.022630711018615017,0.13495125774833946,,4.576197207025659e-06,0.00011807201182027179
23340,,4.4478,0.0,0.022597237701246362,0.13478051356560197,,4.569428506681851e-06,0.00011792262374120684
23350,,4.4478,0.0,0.022563825646218793,0.13461002764658267,,4.56267219430738e-06,0.00011777346162310953
23360,,4.121835,0.0,0.022530474720549292,0.134439799551558,,4.222038870797549e-06,0.00011762452508125545
23370,,4.121835,0.0,0.022497184791587004,0.1342698288415921,,4.215800592384504e-06,0.00011747581373160938
23380,,4.121835,0.0,0.02246395572701234,0.13410011507853492,,4.209573719492806e-06,0.00011732732719082352
23390,,4.121835,0.0,0.02243078739483611,0.13393065782502142,,4.2033582273886895e-06,0.00011717906507623703
23400,,4.121835,0.0,0.02239767966339845,0.13376145664447003,,4.197154091400102e-06,0.00011703102700587444
23410,,4.121835,0.0,0.022364632401368104,0.13359251110108153,,4.190961286916568e-06,0.00011688321259844484
23420,,4.121835,0.0,0.022331645477741302,0.13342382075983733,,4.184779789388983e-06,0.0001167356214733403
23430,,4.121835,0.0,0.022298718761840978,0.13325538518649882,,4.178609574329463e-06,0.00011658825325063528
23440,,4.121835,0.0,0.022265852123315756,0.13308720394760534,,4.172450617311155e-06,0.00011644110755108493
23450,,4.121835,0.0,0.022233045432139137,0.13291927661047354,,4.166302893968086e-06,0.00011629418399612446
23460,,4.121835,0.0,0.022200298558608528,0.13275160274319578,,4.160166379994982e-06,0.00011614748220786778
23470,,4.096115,0.0,0.022167611373344297,0.13258418191463858,,4.128120087344436e-06,0.00011600100180910612
23480,,4.096115,0.0,0.022134983747288964,0.13241701369444195,,4.122044071473672e-06,0.00011585474242330743
23490,,4.096115,0.0,0.022102415551706233,0.13225009765301743,,4.115979122926472e-06,0.00011570870367461478
23500,,4.096115,0.0,0.02206990665818012,0.1320834333615474,,4.109925217788824e-06,0.00011556288518784555
23510,,4.096115,0.0,0.022037456938614003,0.13191702039198316,,4.103882332206182e-06,0.00011541728658848994
23520,,4.096115,0.0,0.02200506626522984,0.1311832196256677,,4.097850442383331e-06,0.00011477526713494996
23530,,4.096115,0.0,0.021972734510567173,0.1310180228365545,,4.091829524584198e-06,0.00011463073260031658
23540,,4.096115,0.0,0.021940461547482592,0.13085307501251708,,4.085819555131748e-06,0.00011448641589105113
23550,,4.096115,0.0,0.021908247249147278,0.1306883757303974,,4.0798205104075325e-06,0.00011434231663692273
23560,,4.096115,0.0,0.021876091489049263,0.1305239245678063,,4.073832366852108e-06,0.00011419843446837322
23570,,4.159683,0.0,0.021843994140989417,0.1303597211031067,,4.130984532891395e-06,0.00011405476901650248
23580,,4.159683,0.0,0.021811955079082457,0.1301957649154216,,4.124925527915851e-06,0.00011391131991307535
23590,,4.159683,0.0,0.02177997417775411,0.13003205558462327,,4.11887752186519e-06,0.00011376808679051229
23600,,4.159683,0.0,0.02174805131174357,0.1298685926913481,,4.112840491050954e-06,0.00011362506928190222
23610,,4.159683,0.0,0.02171618635609959,0.12970537581698086,,4.106814411843236e-06,0.00011348226702098892
23620,,4.159683,0.0,0.021684379186180033,0.12954240454365476,,4.1007992606705766e-06,0.00011333967964217095
23630,,4.159683,0.0,0.021652629677652586,0.12937967845425863,,4.094795014020113e-06,0.00011319730678050799
23640,,4.159683,0.0,0.021620937706492316,0.12921719713242755,,4.08880164843711e-06,0.00011305514807171264
23650,,4.159683,0.0,0.02158930314898267,0.12905496016255075,,4.082819140525153e-06,0.00011291320315215731
23660,,4.159683,0.0,0.021557725881711537,0.12889296712975498,,4.0768474669454e-06,0.0001127714716588597
23670,,4.159683,0.0,0.021526205781573434,0.1287312176199186,,4.070886604416996e-06,0.00011262995322949508
23680,,3.954401,0.0,0.02149474272576689,0.1285697112196614,,3.864330305469857e-06,0.00011248864750238745
23690,,3.954401,0.0,0.0214633365917954,0.12840844751635236,,3.8586841027294e-06,0.00011234755411651629
23700,,3.954401,0.0,0.021431987257463505,0.1282474260980928,,3.85304811144257e-06,0.0001122066727115018
23710,,3.954401,0.0,0.021400694600878966,0.12808664655373056,,3.847422309695554e-06,0.00011206600292761732
23720,,3.954401,0.0,0.021369458500450543,0.12792610847285146,,3.841806675628645e-06,0.00011192554440578191
23730,,3.954401,0.0,0.02133827883488731,0.12776581144577923,,3.836201187436131e-06,0.00011178529678756021
23740,,3.954401,0.0,0.021307155483197865,0.1276057550635741,,3.830605823366146e-06,0.00011164525971516126
23750,,3.954401,0.0,0.021276088324689548,0.12744593891803213,,3.825020561720535e-06,0.00011150543283143787
23760,,3.954401,0.0,0.02124507723896756,0.12728636260168327,,3.819445380854687e-06,0.00011136581577988498
23770,,3.954401,0.0,0.021214122105934128,0.12712702570779047,,3.813880259177397e-06,0.00011122640820463881
23780,,3.954401,0.0,0.021183222805787737,0.12696792783034852,,3.8083251751507164e-06,0.00011108720975047593
23790,,3.677117,0.0,0.021152379219022237,0.1268090685640825,,3.536127818037966e-06,0.00011094822006281181
23800,,3.677117,0.0,0.021121591226426102,0.12665044750444693,,3.5309808662008493e-06,0.00011080943878770016
23810,,3.677117,0.0,0.02109085870908152,0.12649206424762383,,3.5258431883833677e-06,0.00011067086557183119
23820,,3.677117,0.0,0.021060181548363657,0.1263339183905224,,3.5207147647545355e-06,0.00011053250006253133
23830,,3.677117,0.0,0.021029559625939824,0.12617600953077712,,3.515595575532203e-06,0.00011039434190776156
23840,,3.677117,0.0,0.020998992823768617,0.1260183372667466,,3.5104856009829156e-06,0.00011025639075611644
23850,,3.677117,0.0,0.020968481024099213,0.1258609011975126,,3.505384821421799e-06,0.00011011864625682321
23860,,3.677117,0.0,0.02093802410947044,0.12570370092287844,,3.500293217212398e-06,0.00010998110805974048
23870,,3.677117,0.0,0.020907621962710073,0.12554673604336797,,3.4952107687665645e-06,0.00010984377581535719
23880,,3.677117,0.0,0.020877274466934007,0.12539000616022436,,3.4901374565443146e-06,0.00010970664917479166
23890,,3.677117,0.0,0.020846981505545432,0.12523351087540877,,3.485073261053693e-06,0.00010956972778979041
23900,,3.564185,0.0,0.02081674296223407,0.1250772497915993,,3.3731394828502405e-06,0.00010943301131272721
23910,,3.564185,0.0,0.020786558720975363,0.12492122251218916,,3.3682484364394578e-06,0.00010929649939660152
23920,,3.564185,0.0,0.02075642866602971,0.12476542864128645,,3.3633661703644047e-06,0.00010916019169503824
23930,,3.564185,0.0,0.020726352681941628,0.12460986778371191,,3.358492665916704e-06,0.00010902408786228578
23940,,3.564185,0.0,0.020696330653539034,0.12445453954499823,,3.3536279044339028e-06,0.0001088881875532155
23950,,3.564185,0.0,0.02066636246593237,0.12429944353138893,,3.3487718672993285e-06,0.00010875249042332061
23960,,3.564185,0.0,0.020636448004513967,0.12414457934983665,,3.3439245359419845e-06,0.00010861699612871481
23970,,3.564185,0.0,0.020606587154957105,0.12398994660800246,,3.339085891836399e-06,0.00010848170432613158
23980,,3.564185,0.0,0.020576779803215334,0.12383554491425415,,3.3342559165025156e-06,0.00010834661467292273
23990,,3.564185,0.0,0.020547025835521694,0.12368137387766535,,3.3294345915055673e-06,0.00010821172682705766
24000,,3.564185,0.0,0.020517325138387936,0.12352743310801431,,3.3246218984559484e-06,0.0001080770404471222
24010,,3.53121,0.0,0.02048767759860367,0.1233737222157822,,3.2891036466016885e-06,0.00010794255519231725
24020,,3.53121,0.0,0.02045808310323577,0.12322024081215273,,3.28435252914753e-06,0.00010780827072245833
24030,,3.53121,0.0,0.020428541539627466,0.12306698850901007,,3.2796099093887633e-06,0.00010767418669797383
24040,,3.53121,0.0,0.02039905279539764,0.12291396491893818,,3.274875769283658e-06,0.00010754030277990436
24050,,3.53121,0.0,0.02036961675844006,0.1227611696552195,,3.270150090834614e-06,0.00010740661862990172
24060,,3.53121,0.0,0.020340233316922595,0.12260860233183346,,3.2654328560880367e-06,0.00010727313391022749
24070,,3.53121,0.0,0.020310902359286537,0.12245626256345572,,3.260724047134227e-06,0.00010713984828375236
24080,,3.53121,0.0,0.020281623774245736,0.12230414996545665,,3.2560236461072406e-06,0.00010700676141395487
24090,,3.53121,0.0,0.020252397450785962,0.12215226415390001,,3.2513316351847898e-06,0.00010687387296492027
24100,,3.53121,0.0,0.020223223278164067,0.12200060474554227,,3.2466479965881043e-06,0.00010674118260133978
24110,,3.53121,0.0,0.020194101145907323,0.12184917135783066,,3.241972712581829e-06,0.00010660868998850907
24120,,3.724747,0.0,0.020165030943812574,0.12169796360890268,,3.4147345918344015e-06,0.00010647639479232768
24130,,3.724747,0.0,0.020136012561945617,0.12154698111758444,,3.4098206359552236e-06,0.00010634429667929768
24140,,3.724747,0.0,0.02010704589064036,0.12139622350338959,,3.404915436712437e-06,0.00010621239531652265
24150,,3.724747,0.0,0.02007813082049815,0.12124569038651828,,3.400018975580538e-06,0.00010608069037170682
24160,,3.724747,0.0,0.020049267242386988,0.12109538138785565,,3.395131234079177e-06,0.00010594918151315374
24170,,3.724747,0.0,0.020020455047440842,0.1209452961289706,,3.390252193773044e-06,0.00010581786840976518
24180,,3.724747,0.0,0.019991694127058927,0.12079543423211549,,3.3853818362717455e-06,0.00010568675073104088
24190,,3.724747,0.0,0.019962984372904877,0.12064579532022335,,3.3805201432296636e-06,0.00010555582814707617
24200,,3.724747,0.0,0.019934325676906173,0.12049637901690817,,3.375667096345861e-06,0.0001054251003285621
24210,,3.724747,0.0,0.019905717931253265,0.12034718494646302,,3.3708226773639328e-06,0.00010529456694678387
24220,,3.724747,0.0,0.01987716102839899,0.12019821273385875,,3.3659868680719028e-06,0.00010516422767361976
24230,,3.724747,0.0,0.01984865486105776,0.12004946200474337,,3.3611596503020948e-06,0.0001050340821815404
24240,,3.454647,0.0,0.01982019932220485,0.11990093238543997,,3.1129559637517707e-06,0.00010490413014360715
24250,,3.454647,0.0,0.01979179430507576,0.11975262350294681,,3.1084946782704787e-06,0.00010477437123347207
24260,,3.454647,0.0,0.01976343970316538,0.11960453498493452,,3.1040413109918845e-06,0.00010464480512537546
24270,,3.454647,0.0,0.01973513541022742,0.11945666645974656,,3.09959584522897e-06,0.00010451543149414636
24280,,3.454647,0.0,0.019706881320273584,0.11930901755639683,,3.095158264335238e-06,0.00010438625001520031
24290,,3.454647,0.0,0.019678677327572915,0.11916158790456909,,3.090728551704609e-06,0.00010425726036453899
24300,,3.454647,0.0,0.019650523326651133,0.11901437713461561,,3.086306690771316e-06,0.00010412846221874897
24310,,3.454647,0.0,0.019622419212289806,0.11886738487755585,,3.081892665009777e-06,0.00010399985525500052
24320,,3.454647,0.0,0.01959436487952582,0.1187206107650757,,3.0774864579345082e-06,0.00010387143915104701
24330,,3.454647,0.0,0.019566360223650513,0.11857405442952593,,3.0730880530999923e-06,0.00010374321358522355
24340,,3.454647,0.0,0.01953840514020913,0.11842771550392105,,3.068697434100589e-06,0.00010361517823644595
24350,,3.662904,0.0,0.019510499524999995,0.11828159362193831,,3.249041117393842e-06,0.00010348733278420985
24360,,3.662904,0.0,0.019482643274073962,0.11813568841791648,,3.244402276419055e-06,0.0001033596769085897
24370,,3.662904,0.0,0.019454836283733547,0.11798999952685453,,3.239771638702619e-06,0.00010323221029023757
24380,,3.662904,0.0,0.019427078450532462,0.11784452658441075,,3.235149187017847e-06,0.00010310493261038235
24390,,3.662904,0.0,0.019399369671274716,0.11769926922690138,,3.2305349041797347e-06,0.00010297784355082864
24400,,3.662904,0.0,0.01937170984301406,0.11755422709129924,,3.2259287730448665e-06,0.00010285094279395545
24410,,3.662904,0.0,0.019344098863053286,0.11740939981523318,,3.2213307765113007e-06,0.00010272423002271579
24420,,3.662904,0.0,0.019316536628943514,0.11726478703698637,,3.2167408975184465e-06,0.00010259770492063514
24430,,3.662904,0.0,0.019289023038483573,0.11712038839549525,,3.2121591190469654e-06,0.00010247136717181056
24440,,3.662904,0.0,0.0192615579897192,0.11697620353034847,,3.2075854241186363e-06,0.00010234521646090973
24450,,3.662904,0.0,0.019234141380942597,0.11683223208178604,,3.203019795796278e-06,0.00010221925247317021
